published_date,type,title,url,view_count,like_count,comment_count,guest_name,party,affiliation_wing,prominence,guest_style,topics,topic_wing,topic_treatment,stance,bias_category,framing_score,vader_title,vader_desc,vader_composite,guest_episodes,guest_median_views,guest_influence_tier,prominence_label,manual_review
2023-11-19,livestream,Niall Ferguson: How Civilizations Collapse,https://www.youtube.com/watch?v=dtN7Z20ga6Y,497550,12129,2495,Niall Ferguson,Right-wing academic,right,4.0,,woke_and_cancel_culture|free_speech_and_censorship|israel_and_middle_east|uk_politics|russia_ukraine_geopolitics|economy_and_cost_of_living,right,sympathetic_to_right,unknown,right_affiliated_unknown,0.5,-0.4939,0.872,-0.0841299999999999,3,53987.0,low,Cabinet/Platform,
2023-11-22,livestream,Bridget Phetasy: I Regret Being a Sl*t,https://www.youtube.com/watch?v=inxRYxj3FrQ,156970,4327,1729,Bridget Phetasy,,,,,free_speech_and_censorship|trump_and_us_politics|culture_war_general,right,unknown,unknown,unclassified,0.0,-0.4215,0.0,-0.29505,1,156970.0,medium,,
2023-11-26,livestream,Russell Peters: My Story,https://www.youtube.com/watch?v=2AYuDHcwdnw,678700,7745,699,Russell Peters,,,,,free_speech_and_censorship|uk_politics,right,sympathetic_to_right,endorsing,right_topic_sympathetic,1.0,0.0,0.9246,0.2773799999999999,1,678700.0,high,,
2023-11-29,livestream,Tony Abbott: We Stopped Illegal Immigration!,https://www.youtube.com/watch?v=PAENUXVKRPw,229319,9030,2472,Tony Abbott,Conservative politician,right,5.0,,immigration_and_borders|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics|culture_war_general,right,sympathetic_to_right,unknown,right_affiliated_unknown,1.5,-0.6996,0.0,-0.6996,2,181997.0,medium,Leader/Major,
2023-12-02,video,BREAKING NEWS: Shocking Racism at the BBC,https://www.youtube.com/watch?v=daev8nER408,402816,28730,3940,BREAKING NEWS,,,,,free_speech_and_censorship,right,sympathetic_to_right,endorsing,right_topic_sympathetic,1.0,-0.7783,-0.7096,-0.7576899999999999,1,402816.0,medium,,
2023-12-03,livestream,Female-Only App Creator SUED - Sall Grover,https://www.youtube.com/watch?v=GyVyMF_EqQY,196824,7070,2752,Sall Grover,,,,,,unknown,unknown,unknown,unclassified,0.5,0.0,0.0,0.0,1,196824.0,medium,,
2023-12-06,livestream,How the Media Broke the World - Liv Boeree,https://www.youtube.com/watch?v=paOFkJ45YDs,113658,3245,718,Liv Boeree,,,,,culture_war_general,right,sympathetic_to_right,unknown,right_topic_sympathetic,2.0,-0.4215,0.0,-0.4215,1,113658.0,low,,
2023-12-08,video,The Big Lie About Sex - Louise Perry,https://www.youtube.com/watch?v=gGuAEyMYFkg,551243,10350,1953,Louise Perry,Conservative writer,right,2.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,6,233352.0,medium,Junior/Regular,
2023-12-10,livestream,Are Politicians Even in Control? - Steve Hilton,https://www.youtube.com/watch?v=uQCzGfpeLXY,113668,3677,715,Steve Hilton,Conservative,right,3.0,,immigration_and_borders|trump_and_us_politics|uk_politics,right,unknown,unknown,right_affiliated_unknown,0.0,0.0,-0.2263,-0.0678899999999999,3,113668.0,low,Senior/Established,
2023-12-13,livestream,Tom Bilyeu: Why Tension Between Both Sides is NEEDED,https://www.youtube.com/watch?v=lF1AJGPmU4U,43885,1474,276,Tom Bilyeu,,,,,,unknown,unknown,unknown,unclassified,0.0,-0.3182,0.8176,0.02254,1,43885.0,low,,
2023-12-13,short,Neil DeGrasse Tyson on 'the lone genius' 👀 #shorts #science #politics,https://www.youtube.com/watch?v=f5evdR_5ENM,25355,467,211,Neil DeGrasse Tyson,,,,,,unknown,unknown,endorsing,unclassified,0.0,-0.2732,0.0,-0.2732,1,25355.0,low,,
2023-12-15,livestream,Why I Left The Mainstream Media - Andrew Gold,https://www.youtube.com/watch?v=Mk6PnDmBdqQ,266615,11262,1768,Andrew Gold,Right-wing podcaster,right,3.0,,woke_and_cancel_culture|israel_and_middle_east|culture_war_general,right,sympathetic_to_right,challenging,right_affiliated_challenging,2.0,0.0,0.0,0.0,2,270572.0,medium,Senior/Established,
2023-12-17,livestream,CIA Agent - Is This How Israel-Palestine Ends? - Mike Baker,https://www.youtube.com/watch?v=EKsaxSlZP3w,450186,9276,2008,Mike Baker,,,,,israel_and_middle_east|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics,contested,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,1,450186.0,medium,,
2023-12-20,livestream,Backstabbed By Comedy Industry - Graham Linehan,https://www.youtube.com/watch?v=va6hXYTMBDI,429221,12661,5091,Graham Linehan,Gender critical,right,2.0,,woke_and_cancel_culture|free_speech_and_censorship,right,sympathetic_to_right,unknown,right_affiliated_unknown,0.5,0.3612,0.0,0.3612,5,66578.0,low,Junior/Regular,
2023-12-24,livestream,Where Woke REALLY Comes From - Richard Hanania,https://www.youtube.com/watch?v=fUOpWqLGbbs,188064,4871,1005,Richard Hanania,Woke origins,right,3.0,,woke_and_cancel_culture|israel_and_middle_east|trump_and_us_politics,right,sympathetic_to_right,unknown,right_affiliated_unknown,2.5,0.0,0.0,0.0,1,188064.0,medium,Senior/Established,
2023-12-31,livestream,Neal Brennan - Lapsed Liberal,https://www.youtube.com/watch?v=kRXxYpZaun8,156310,3511,810,Lapsed Liberal,,,,,woke_and_cancel_culture|free_speech_and_censorship|trump_and_us_politics|culture_war_general,right,sympathetic_to_right,unknown,right_topic_sympathetic,1.0,0.0,0.0,0.0,1,156310.0,medium,,
2024-01-03,livestream,Should Porn Be Banned? - Lila Rose,https://www.youtube.com/watch?v=Or_hLHe8cL0,156285,4347,2830,Lila Rose,,,,,free_speech_and_censorship|culture_war_general,right,unknown,unknown,unclassified,0.0,-0.4588,0.0,-0.4588,1,156285.0,medium,,
2024-01-07,livestream,Will AI Destroy The World? - Igor Kurganov,https://www.youtube.com/watch?v=yZdOhL-CM9s,43555,1269,358,Igor Kurganov,,,,,trump_and_us_politics|russia_ukraine_geopolitics,contested,unknown,unknown,unclassified,0.0,-0.5423,0.0,-0.5423,1,43555.0,low,,
2024-01-10,livestream,Don't Die Before Your Time - Longevity Expert Gary Brecka,https://www.youtube.com/watch?v=wnwTno0jFHA,42379,1490,361,Longevity Expert Gary Brecka,,,,,,unknown,unknown,unknown,unclassified,0.0,0.4847,0.0,0.4847,1,42379.0,low,,
2024-01-17,livestream,Communist Spies in Hollywood? - Michael Malice,https://www.youtube.com/watch?v=S9gaug59DwA,340174,12850,2450,Michael Malice,Right-wing commentator,right,3.0,,russia_ukraine_geopolitics|economy_and_cost_of_living|culture_war_general,right,sympathetic_to_right,unknown,right_affiliated_unknown,3.0,0.0,0.0,0.0,3,378539.0,medium,Senior/Established,
2024-01-21,livestream,Journalist CANCELLED From Women’s Group For… - Katherine Brodsky,https://www.youtube.com/watch?v=rSPAR9VothA,188834,4664,912,Katherine Brodsky,,,,,woke_and_cancel_culture,right,unknown,unknown,unclassified,0.0,-0.4084,0.0,-0.4084,1,188834.0,medium,,
2024-01-22,video,Why Trump Beat Ron DeSantis - Dr Sebastian Gorka,https://www.youtube.com/watch?v=fDjSHjDZr7I,63242,2609,417,Dr Sebastian Gorka,Trump advisor,right,4.0,,trump_and_us_politics,contested,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.7184,0.21552,4,56981.0,low,Cabinet/Platform,
2024-01-24,livestream,Africa is NOT Poor Because of Colonialism: Here’s Why. - Magatte Wade,https://www.youtube.com/watch?v=Q9Deq3eg1CM,693613,27576,6131,Magatte Wade,,,,,trump_and_us_politics|uk_politics|economy_and_cost_of_living|culture_war_general,right,sympathetic_to_right,unknown,right_topic_sympathetic,0.5,0.3724,0.3818,0.3752199999999999,1,693613.0,high,,
2024-01-28,livestream,The Great Leaders of Antiquity Explained in 60 Minutes - Barry Strauss,https://www.youtube.com/watch?v=mmYc58ppe28,163560,3413,360,Barry Strauss,,,,,uk_politics,contested,unknown,endorsing,unclassified,0.0,0.6249,0.0,0.6249,3,163560.0,medium,,
2024-01-28,short,Toxic Empathy on social media is Poisoning our Kids... #shorts #culture #socialmedia #psychology,https://www.youtube.com/watch?v=ktgN2dUPMEI,91405,4371,194,Toxic Empathy,,,,,,unknown,unknown,unknown,unclassified,0.0,-0.5859,0.0,-0.5859,1,91405.0,low,,
2024-01-30,video,Woke Passenger Mutiny on Airplane Gone WRONG - Konstantin Kisin,https://www.youtube.com/watch?v=4voBRdxh390,915414,48260,1884,Woke Passenger Mutiny,,,,,woke_and_cancel_culture,right,sympathetic_to_right,contested,right_topic_sympathetic,1.0,-0.5904,0.0,-0.41328,1,915414.0,high,,
2024-01-31,livestream,World’s Strictest Teacher Sued for Banning Prayer at School - Katharine Birbalsingh,https://www.youtube.com/watch?v=53kcrLyhs-8,252533,8557,2968,Katharine Birbalsingh,Right-wing commentator,right,3.0,,free_speech_and_censorship,right,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,6,60235.0,low,Senior/Established,
2024-02-07,livestream,Why Critical Thinking is Dead - Peter Boghossian,https://www.youtube.com/watch?v=v_vW-hkMW-Q,377309,11624,1690,Peter Boghossian,IDW,right,2.0,,woke_and_cancel_culture|trump_and_us_politics,right,sympathetic_to_right,unknown,right_affiliated_unknown,2.0,-0.765,0.0,-0.765,1,377309.0,medium,Junior/Regular,
2024-02-08,video,Influence of Ideology - The Reformers | Pt 1 - Mike Nayna,https://www.youtube.com/watch?v=_gtVkuT9vcg,35279,1695,118,Mike Nayna,Anti-woke commentator,right,2.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,0.0,-0.296,-0.0887999999999999,2,34801.5,low,Junior/Regular,
2024-02-10,short,Mark Normand on Bill Burr #shorts #comedy #newyork #comedian #funny,https://www.youtube.com/watch?v=ahSHMBZIsys,192544,6158,252,Mark Normand,,,,,free_speech_and_censorship,right,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,4,130560.0,low,,
2024-02-11,livestream,Being Cancelled Made Me Confront and Beat Addiction - Dapper Laughs,https://www.youtube.com/watch?v=tP-5mhgWFek,41475,1171,185,Dapper Laughs,,,,,woke_and_cancel_culture|free_speech_and_censorship|culture_war_general,right,sympathetic_to_right,unknown,right_topic_sympathetic,1.5,0.128,0.0,0.128,1,41475.0,low,,
2024-02-14,livestream,The Dems Want An Open Border - Megyn Kelly,https://www.youtube.com/watch?v=x52v9E3DCTg,92583,3913,855,Megyn Kelly,Conservative,right,4.0,,immigration_and_borders|trump_and_us_politics,right,sympathetic_to_right,challenging,right_affiliated_challenging,2.0,0.0772,0.2714,0.13546,2,165462.0,medium,Cabinet/Platform,
2024-02-16,video,Why I’m Worried About The Rise of Liberal Young Women - Freya India,https://www.youtube.com/watch?v=ZcISagkvBVQ,262478,12794,2933,Freya India,Conservative writer,right,2.0,,culture_war_general,right,unknown,endorsing,right_affiliated_endorsing,0.0,-0.296,0.0,-0.2071999999999999,7,49527.0,low,Junior/Regular,
2024-02-18,livestream,What Everyone Gets Wrong About Putin - Historian Mark Galeotti,https://www.youtube.com/watch?v=8cs26uS4QgU,267985,7711,2212,Historian Mark Galeotti,,,,,uk_politics|russia_ukraine_geopolitics,contested,unknown,challenging,unclassified,0.0,-0.4767,0.0,-0.4767,1,267985.0,medium,,
2024-02-21,livestream,"""This Will Be The Nastiest, Dirtiest, Scariest Election In Our History"" - Victor Davis Hanson",https://www.youtube.com/watch?v=2b079LxFsfc,577810,19594,3040,Victor Davis Hanson,Conservative,right,3.0,,woke_and_cancel_culture|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics,right,unknown,unknown,right_affiliated_unknown,0.0,-0.7783,0.5719,-0.3732399999999999,2,311104.5,medium,Senior/Established,
2024-02-23,video,STOP Filming Everything You Do For Social Media - Freya India,https://www.youtube.com/watch?v=fE3KnnJVt20,229094,15974,2700,Freya India,Conservative writer,right,2.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,-0.4466,-0.296,-0.4014199999999999,7,49527.0,low,Junior/Regular,
2024-02-25,livestream,Has Hollywood Reached Peak Woke? - Critical Drinker,https://www.youtube.com/watch?v=6Hyio3O6Jrg,1157166,34081,4059,Critical Drinker,Anti-woke commentator,right,3.0,,woke_and_cancel_culture|trump_and_us_politics,right,sympathetic_to_right,unknown,right_affiliated_unknown,2.0,-0.2263,0.5859,0.0173599999999999,5,329782.0,medium,Senior/Established,
2024-02-28,livestream,Suella Braverman: “We Are Not in Control of Our Border”,https://www.youtube.com/watch?v=J7kaAimNFzY,305348,13794,4516,Suella Braverman,Conservative,right,4.0,,immigration_and_borders|israel_and_middle_east|trump_and_us_politics|uk_politics|economy_and_cost_of_living|crime_and_policing,right,sympathetic_to_right,endorsing,right_affiliated_endorsing,0.5,0.0,0.0,0.0,1,305348.0,medium,Cabinet/Platform,
2024-03-01,video,Explained: The Facial Scar Test (Social Experiment),https://www.youtube.com/watch?v=rNiRcRbwsVg,188921,10656,740,Explained,,,,,woke_and_cancel_culture,right,sympathetic_to_right,unknown,right_topic_sympathetic,1.0,0.0,-0.743,-0.2229,1,188921.0,medium,,
2024-03-03,livestream,The Truth About War with Combat Veteran Kelsi Sheren,https://www.youtube.com/watch?v=U622DUytGAY,681095,20827,4861,Combat Veteran Kelsi Sheren,,,,,,unknown,unknown,endorsing,unclassified,1.0,-0.6124,-0.6249,-0.61615,1,681095.0,high,,
2024-03-06,livestream,What’s REALLY Happening on College Campuses - Rikki Schlott,https://www.youtube.com/watch?v=aRYD_Pcc5NQ,145223,4407,718,Rikki Schlott,,,,,woke_and_cancel_culture|culture_war_general,right,sympathetic_to_right,unknown,right_topic_sympathetic,1.0,0.0,0.0,0.0,1,145223.0,medium,,
2024-03-08,video,How Another Comedian Tried to Cancel Me - Tony Hinchcliffe,https://www.youtube.com/watch?v=zUwyyjKsIFc,30896,802,205,Tony Hinchcliffe,Right-wing commentator,right,2.0,,free_speech_and_censorship,right,sympathetic_to_right,unknown,right_affiliated_unknown,2.0,0.1531,0.0,0.10717,2,1292278.0,high,Junior/Regular,
2024-03-10,livestream,Universities Have Betrayed Their Own Purpose - Heather Mac Donald,https://www.youtube.com/watch?v=Bar-HyU9ldA,147526,5745,1151,Heather Mac Donald,Universities,right,3.0,,woke_and_cancel_culture|trump_and_us_politics,right,unknown,endorsing,right_affiliated_endorsing,0.0,-0.6124,0.0,-0.6124,1,147526.0,medium,Senior/Established,
2024-03-11,video,Why the Oscars Are Doomed - Critical Drinker,https://www.youtube.com/watch?v=Ei88BFV1jQ4,329782,12878,1836,Critical Drinker,Anti-woke commentator,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,1.0,-0.7579,-0.7579,-0.7578999999999999,5,329782.0,medium,Senior/Established,
2024-03-12,video,Breaking The Narrative: The Real Story of Slavery - Konstantin Kisin,https://www.youtube.com/watch?v=StA-_Jb1gfM,142310,5977,774,Breaking The Narrative,,,,,uk_politics,contested,unknown,unknown,unclassified,0.0,-0.7003,0.0,-0.49021,1,142310.0,low,,
2024-03-13,livestream,My Life as a Mafia Boss - Michael Franzese,https://www.youtube.com/watch?v=3gkAY6Rajgk,125788,3657,532,Michael Franzese,,,,,immigration_and_borders|trump_and_us_politics|uk_politics|crime_and_policing,right,sympathetic_to_right,endorsing,right_topic_sympathetic,0.5,0.0,-0.1796,-0.05388,1,125788.0,low,,
2024-03-15,video,The Truth About Vladimir Lenin: A Century After His Death - David Volodzko,https://www.youtube.com/watch?v=QP1T5_zzOUc,370843,23180,4603,David Volodzko,,,,,uk_politics|russia_ukraine_geopolitics|culture_war_general,right,sympathetic_to_right,endorsing,right_topic_sympathetic,2.0,-0.3818,-0.6908,-0.4744999999999999,3,105923.0,low,,
2024-03-17,livestream,Inside the Bubble of Public Broadcasting - Josh Szeps,https://www.youtube.com/watch?v=tgxizmt4bUU,65073,1938,722,Josh Szeps,,,,,woke_and_cancel_culture|culture_war_general,right,sympathetic_to_right,unknown,right_topic_sympathetic,1.5,0.0,0.5719,0.1715699999999999,1,65073.0,low,,
2024-03-20,livestream,Meet the Journalist Fired for ‘Defending Hitler’ - David Volodzko,https://www.youtube.com/watch?v=7bxEqt7ODwc,70787,2660,588,David Volodzko,,,,,woke_and_cancel_culture|culture_war_general,right,sympathetic_to_right,endorsing,right_topic_sympathetic,3.5,-0.5574,0.0,-0.5574,3,105923.0,low,,
2024-03-22,video,The Prophecies of Titania McGrath - Andrew Doyle,https://www.youtube.com/watch?v=r3iGYy2JS7w,87481,5499,522,Andrew Doyle,Right-wing commentator,right,3.0,,economy_and_cost_of_living,contested,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,19,58006.0,low,Senior/Established,
2024-03-23,video,Is the Royal Family Still Important in 2024? - David Starkey,https://www.youtube.com/watch?v=HPZDgkdbReI,32980,1231,425,David Starkey,Right-wing commentator,right,3.0,,,unknown,unknown,endorsing,right_affiliated_endorsing,0.0,0.2023,0.1007,0.1718199999999999,3,36622.0,low,Senior/Established,
2024-03-24,livestream,Can We Live Without Religion? - Alex O'Connor,https://www.youtube.com/watch?v=GRdwWQu5OBU,250665,5758,3472,Alex O'Connor,,,,,culture_war_general,right,sympathetic_to_right,challenging,right_topic_sympathetic,0.5,0.0,0.0,0.0,1,250665.0,medium,,
2024-03-27,livestream,Why Young Men Feel Lost - Connor Tomlinson,https://www.youtube.com/watch?v=Pjh6L0BU5BU,382470,12881,3199,Connor Tomlinson,,,,,,unknown,unknown,unknown,unclassified,0.0,-0.3182,0.5093,-0.0699499999999999,1,382470.0,medium,,
2024-03-29,video,The New Gay Conversion Therapy - Andrew Doyle,https://www.youtube.com/watch?v=LNoORI9dnX4,68593,3685,567,Andrew Doyle,Right-wing commentator,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,0.0,-0.2911,-0.08733,19,58006.0,low,Senior/Established,
2024-03-31,livestream,The Truth About Winston Churchill - Andrew Roberts,https://www.youtube.com/watch?v=aYNrUOYZ7h4,674117,12775,2953,Andrew Roberts,,,,,uk_politics,contested,right_framing,endorsing,contested_right_framing,1.0,0.3182,0.0,0.2227399999999999,1,674117.0,high,,
2024-04-01,short,Critical Drinker: Why I don't like Barbie,https://www.youtube.com/watch?v=2j-YPyXq5P0,187693,3748,471,Critical Drinker,Anti-woke commentator,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,-0.5283,0.0,-0.5283,5,329782.0,medium,Senior/Established,
2024-04-02,video,"Why ""Sex Work Is Work"" Is Bullsh*t - Julie Bindel",https://www.youtube.com/watch?v=yUiQjp4yjsQ,290409,10971,2751,Julie Bindel,,,,,culture_war_general,right,unknown,unknown,unclassified,0.0,0.0,0.4215,0.1264499999999999,2,286864.5,medium,,
2024-04-03,livestream,My Trans Twitter Spat With J.K Rowling - Caolan Robertson,https://www.youtube.com/watch?v=mnrCsdOe1c4,192272,4238,3284,Caolan Robertson,,,,,culture_war_general|crime_and_policing,right,unknown,endorsing,unclassified,0.0,0.0,0.5093,0.1527899999999999,1,192272.0,medium,,
2024-04-05,video,Cancel Culture Is Real - Andrew Doyle,https://www.youtube.com/watch?v=Ca2PysX1nA8,50913,3385,449,Andrew Doyle,Right-wing commentator,right,3.0,,woke_and_cancel_culture|uk_politics|culture_war_general,right,sympathetic_to_right,endorsing,right_affiliated_endorsing,3.0,-0.25,-0.6597,-0.3729099999999999,19,58006.0,low,Senior/Established,
2024-04-07,livestream,How Family Breakdown Destroys Society - Rob Henderson,https://www.youtube.com/watch?v=WQ4BOcrfamk,60755,2144,393,Rob Henderson,,,,,culture_war_general,right,sympathetic_to_right,endorsing,right_topic_sympathetic,2.0,-0.802,0.0,-0.802,2,128787.5,low,,
2024-04-08,video,Nihilism: The Biggest Challenge Facing Gen Z - Konstantin Kisin,https://www.youtube.com/watch?v=bxcDE7ZnYzo,105975,3410,728,Nihilism,,,,,economy_and_cost_of_living,contested,unknown,endorsing,unclassified,0.0,0.0772,0.0116,0.0575199999999999,1,105975.0,low,,
2024-04-10,livestream,Suspended From GB News: What Really Happened - Dan Wootton,https://www.youtube.com/watch?v=wbgnAbKu7hU,157627,4696,1009,Dan Wootton,Right-wing commentator,right,3.0,,uk_politics,contested,right_framing,unknown,right_affiliated_unknown,1.5,-0.4767,0.5093,-0.1809,1,157627.0,medium,Senior/Established,
2024-04-11,short,The Critical Drinker on Game of Thrones,https://www.youtube.com/watch?v=v4_a2r2pchI,604661,19615,684,The Critical Drinker,Anti-woke commentator,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,-0.3182,0.0,-0.3182,1,604661.0,high,Senior/Established,
2024-04-12,video,Why We Should Abolish Hate Speech Laws - Andrew Doyle,https://www.youtube.com/watch?v=n2uOxftwgZg,32863,2925,453,Andrew Doyle,Right-wing commentator,right,3.0,,free_speech_and_censorship|uk_politics|crime_and_policing,right,sympathetic_to_right,unknown,right_affiliated_unknown,0.5,-0.5719,-0.0516,-0.4158099999999999,19,58006.0,low,Senior/Established,
2024-04-13,video,Why Parents Take Their Kids to Trans Drag Shows - Helen Joyce,https://www.youtube.com/watch?v=ZEhcV670Uho,107944,4208,982,Helen Joyce,Gender critical,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,1.0,-0.2263,0.0,-0.15841,2,342870.5,medium,Senior/Established,
2024-04-14,livestream,Fiery Israel-Palestine Debate with Bassem Youssef,https://www.youtube.com/watch?v=CilUfkIcLsU,1526869,26930,38016,Bassem Youssef,,,,,israel_and_middle_east|crime_and_policing,contested,unknown,challenging,unclassified,0.0,-0.34,-0.1027,-0.26881,4,28087.5,low,,
2024-04-17,livestream,"Politics, Religion & Cancel Culture - Jimmy Carr",https://www.youtube.com/watch?v=voXqQYmQNTM,768382,18696,3797,Jimmy Carr,Comedian,right,3.0,,woke_and_cancel_culture|free_speech_and_censorship,right,sympathetic_to_right,unknown,right_affiliated_unknown,1.0,-0.25,0.5093,-0.02221,6,714789.0,high,Senior/Established,
2024-04-19,video,The Cass Review Shames the Gay-Rights Establishment… - Andrew Doyle,https://www.youtube.com/watch?v=yt77pEGUMWU,116904,6746,979,Andrew Doyle,Right-wing commentator,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,1.0,-0.4019,0.5859,-0.1055599999999999,19,58006.0,low,Senior/Established,
2024-04-19,video,The Consequences of My Prayer Ban Lawsuit - Katharine Birbalsingh,https://www.youtube.com/watch?v=OY-m3sTl3co,100252,3445,1067,Katharine Birbalsingh,Right-wing commentator,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,-0.6705,0.0,-0.4693499999999999,6,60235.0,low,Senior/Established,
2024-04-21,livestream,The Russian Revolution: An In-Depth Guide - Antony Beevor,https://www.youtube.com/watch?v=nUPzv6EB28I,691296,9101,1011,Antony Beevor,,,,,russia_ukraine_geopolitics,contested,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,2,359790.5,medium,,
2024-04-22,video,Has Israel’s Response to October 7th Been Fair? - Bassem Youssef,https://www.youtube.com/watch?v=7VJ9mmTqiFI,32844,806,1170,Bassem Youssef,,,,,israel_and_middle_east,contested,unknown,unknown,unclassified,0.0,0.3182,0.0,0.2227399999999999,4,28087.5,low,,
2024-04-23,video,Is Comedy Being Censored? - Jimmy Carr,https://www.youtube.com/watch?v=A2hu3tXCSy8,20003,706,305,Jimmy Carr,Comedian,right,3.0,,woke_and_cancel_culture|free_speech_and_censorship,right,sympathetic_to_right,unknown,right_affiliated_unknown,0.5,0.2263,0.0,0.15841,6,714789.0,high,Senior/Established,
2024-04-24,livestream,"The Modern Dating Catastrophe, Sex Recession & Population Collapse - Louise Perry",https://www.youtube.com/watch?v=6nMsexC-a4Y,298187,9239,3796,Louise Perry,Conservative writer,right,2.0,,economy_and_cost_of_living|culture_war_general,right,sympathetic_to_right,unknown,right_affiliated_unknown,2.0,-0.886,0.0,-0.6202,6,233352.0,medium,Junior/Regular,
2024-04-26,video,UK School Teacher Fired for Prophet Muhammad Cartoon - Andrew Doyle,https://www.youtube.com/watch?v=i5aTD8bR1hU,60915,4250,874,Andrew Doyle,Right-wing commentator,right,3.0,,culture_war_general,right,unknown,unknown,right_affiliated_unknown,0.0,-0.5574,0.4019,-0.26961,19,58006.0,low,Senior/Established,
2024-04-27,video,How The Israel-Palestine Conflict Progresses From Here... - Bassem Youssef,https://www.youtube.com/watch?v=rmDLphXe2Oo,20890,442,705,Bassem Youssef,,,,,israel_and_middle_east,contested,unknown,unknown,unclassified,0.0,-0.3182,0.0,-0.2227399999999999,4,28087.5,low,,
2024-04-28,livestream,Exposing The British DEI Industry - Mercy Muroki,https://www.youtube.com/watch?v=gERJeAqyIco,138412,4959,1079,Mercy Muroki,,,,,woke_and_cancel_culture|uk_politics,right,sympathetic_to_right,unknown,right_topic_sympathetic,0.5,0.1027,0.8602,0.3299499999999999,2,130019.5,low,,
2024-04-29,video,Is Monogamy Good for Society? - Louise Perry,https://www.youtube.com/watch?v=56yU-pe5GY0,55791,1542,548,Louise Perry,Conservative writer,right,2.0,,culture_war_general,right,unknown,unknown,right_affiliated_unknown,0.0,0.4404,0.0,0.30828,6,233352.0,medium,Junior/Regular,
2024-05-01,livestream,How Wokeness is Destroying the British Army - Steven Edginton,https://www.youtube.com/watch?v=4j4tZQswYwc,124528,4318,860,Steven Edginton,,,,,woke_and_cancel_culture|uk_politics,right,sympathetic_to_right,endorsing,right_topic_sympathetic,5.0,-0.5574,0.7901,-0.1531499999999999,1,124528.0,low,,
2024-05-02,video,The Consequences of Women Having Less Kids in 2024... - Louise Perry,https://www.youtube.com/watch?v=9t2l3cycNUk,93358,2418,1740,Louise Perry,Conservative writer,right,2.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,6,233352.0,medium,Junior/Regular,
2024-05-03,video,Why Are the Police Investigating “Non-crime”? - Andrew Doyle,https://www.youtube.com/watch?v=jorLCYbpztk,42065,3092,485,Andrew Doyle,Right-wing commentator,right,3.0,,crime_and_policing,unknown,unknown,unknown,right_affiliated_unknown,0.0,0.0,-0.6369,-0.19107,19,58006.0,low,Senior/Established,
2024-05-04,video,How The Bolsheviks Seized Power in 1917 - Antony Beevor,https://www.youtube.com/watch?v=wpeKZUKlkSA,28285,1134,135,Antony Beevor,,,,,,unknown,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,2,359790.5,medium,,
2024-05-05,livestream,My 49 Days as Prime Minister - Liz Truss,https://www.youtube.com/watch?v=jqN-B4DVUww,167770,4772,2392,Liz Truss,"Conservative, libertarian right",right,5.0,,woke_and_cancel_culture|uk_politics|climate_and_environment|economy_and_cost_of_living,right,sympathetic_to_right,unknown,right_affiliated_unknown,0.5,0.0,0.6705,0.20115,2,114531.5,low,Leader/Major,
2024-05-08,livestream,Ex CIA Agent: Why Israel and Ukraine Can’t Win - Andrew Bustamante,https://www.youtube.com/watch?v=G0fFNX8qVLY,317871,7845,4432,Andrew Bustamante,,,,,israel_and_middle_east|trump_and_us_politics|russia_ukraine_geopolitics,contested,unknown,unknown,unclassified,0.0,0.5859,0.1779,0.4634999999999999,2,398738.5,medium,,
2024-05-10,video,The Case for Electoral Reform - Andrew Doyle,https://www.youtube.com/watch?v=MOlOCDMzu0E,22665,1367,307,Andrew Doyle,Right-wing commentator,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,19,58006.0,low,Senior/Established,
2024-05-12,livestream,Israel/Palestine: Asking The Questions No One Else Will - Norman Finkelstein,https://www.youtube.com/watch?v=vQMdUeEX4PI,1117916,17419,24873,Norman Finkelstein,,,,,woke_and_cancel_culture|israel_and_middle_east|uk_politics|culture_war_general|crime_and_policing,right,sympathetic_to_right,unknown,right_topic_sympathetic,0.5,-0.296,0.5093,-0.0544099999999999,1,1117916.0,high,,
