published_date,title,url,topics,n_topics,framing_score,tags_framing_score,guest_signal,identity_signal,guest_name_detected,guest_style,combined_score,combined_label,signal_sources,confidence,label_stage4b,label_stage5,label_stage6,cumulative_bias_score,score_lexicon,score_tags,score_guest_talkingpoints,score_guest_identity,combined_label_with_manual,manual_override_applied,manual_override_note
2023-09-10,NBA Champion: Players Hide Their True Feelings About Social Justice,https://www.youtube.com/watch?v=S8X_iaehKWo,covid_and_pandemic|woke_and_cancel_culture|economy_and_cost_of_living|culture_war_general,4,3.5,2.5,0.0,0.0,NBA Champion,,3.5,right-leaning,lexicon|tags,high,right-leaning,right-leaning,right-leaning,3.5,1.0,2.5,0.0,0.0,right-leaning,False,
2023-09-11,The MOMENT the Medical Community U-Turned on Puberty Blockers,https://www.youtube.com/watch?v=mWxtdKsVD1Q,trans_and_gender,1,2.0,0.0,0.0,0.0,,,2.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,2.0,2.0,0.0,0.0,0.0,right-leaning,False,
2023-09-11,Does AI Mark the End of Capitalism?,https://www.youtube.com/watch?v=a8GMChgdhmU,economy_and_cost_of_living,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-11,Trump 2024: Prisoner or President?,https://www.youtube.com/watch?v=ObybFa_SkXE,trump_and_us_politics|crime_and_policing,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-12,Konstantin Kisin - Why Am I Controversial?,https://www.youtube.com/watch?v=alOKkrH9XWg,woke_and_cancel_culture,1,0.5,0.5,0.0,0.0,,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2023-09-12,THIS Is Why Knife Crime Is Rising,https://www.youtube.com/watch?v=w1hLipNMP3E,crime_and_policing,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-13,Trump Must Win to Avoid Prison - Scott Adams,https://www.youtube.com/watch?v=8RNouOhRCVc,trump_and_us_politics|russia_ukraine_geopolitics|crime_and_policing,3,0.5,0.5,0.0,0.0,Scott Adams,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2023-09-13,Has Socialism Ever Worked?,https://www.youtube.com/watch?v=dQPVKKZdP0I,economy_and_cost_of_living,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-14,JUDGE on Why We Can't Expect Seamless Prisoner Reintegration,https://www.youtube.com/watch?v=Nh5chji_pwo,crime_and_policing,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-14,NBA Star REVEALS Why Sport Is Too Political,https://www.youtube.com/watch?v=SDGRyCvFM38,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-15,The Collapse of Mainstream Media Journalism,https://www.youtube.com/watch?v=LDB7ULXumj4,culture_war_general,1,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2023-09-16,The ONE THING Holding You Back From Happiness,https://www.youtube.com/watch?v=gbKoQkM9c58,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-17,Why Diversity Programs Need to Be ELIMINATED - Christopher Rufo,https://www.youtube.com/watch?v=Nb8ruHwTHt8,woke_and_cancel_culture|trump_and_us_politics,2,2.0,2.0,1.0,1.0,Christopher Rufo,,3.0,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,4.0,0.0,2.0,1.0,1.0,right-leaning,False,
2023-09-18,Why Men Demand Distinct Depression Therapy,https://www.youtube.com/watch?v=AGsBEPuGig4,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-18,Why We Need to DISMANTLE the Diversity Industry,https://www.youtube.com/watch?v=uR-CU-yEOxA,woke_and_cancel_culture,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-19,Watch This Before You Give Your Kids the Vaccine...,https://www.youtube.com/watch?v=kAoPcQU513g,covid_and_pandemic,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-20,Have We Lost Trust in Science? - Neil deGrasse Tyson,https://www.youtube.com/watch?v=T0EqV6Tdi7w,covid_and_pandemic|trans_and_gender|free_speech_and_censorship|culture_war_general,4,0.5,0.5,0.0,0.0,,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2023-09-20,The Trans Trend That Changed Everything,https://www.youtube.com/watch?v=99Out9CRoIs,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-21,Neil deGrasse Tyson REACTS to Public Distrust of Science,https://www.youtube.com/watch?v=k4G6STffjlU,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-22,LIVE & RAW: Papa's Got A Brand New Set Of Allegations,https://www.youtube.com/watch?v=unY1tyRjhVA,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-22,Is There a Hidden Agenda Behind the Growing Age of Politicians?,https://www.youtube.com/watch?v=hi_QXs1elNY,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-23,LIVE & RAW: Brand Industrial Complex,https://www.youtube.com/watch?v=9YAtB3ixtG8,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-23,Konstantin Kisin & Neil deGrasse Tyson CLASH Over Trans Debate,https://www.youtube.com/watch?v=JXWUtIjHrtE,covid_and_pandemic,1,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2023-09-24,Police Whistleblower Shares Horrific Story,https://www.youtube.com/watch?v=df2UQ-ykCGM,immigration_and_borders|islam_and_extremism|uk_politics|crime_and_policing,4,2.0,2.0,0.0,0.0,,,2.0,right-leaning,tags,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,2.0,0.0,0.0,right-leaning,False,
2023-09-25,Police Whistleblower’s SHOCKING Story of Exposing Police Negligence,https://www.youtube.com/watch?v=JX4z5DwRFQk,uk_politics|crime_and_policing,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-25,They Used to LOVE Russell Brand...,https://www.youtube.com/watch?v=RRe2tuva3FY,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-26,The Dark Reality of Neglected Detransitioners,https://www.youtube.com/watch?v=pfctpOFg1D8,trans_and_gender,1,2.0,0.0,0.0,0.0,,,2.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,2.0,2.0,0.0,0.0,0.0,right-leaning,False,
2023-09-26,Neil deGrasse Tyson’s Stance on Anti-Establishment Science,https://www.youtube.com/watch?v=GDcO1LqFr2E,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-27,Leader Of Canadian Freedom Convoy SPEAKS OUT,https://www.youtube.com/watch?v=eEgb42VenIY,covid_and_pandemic|economy_and_cost_of_living|crime_and_policing,3,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-27,Why Trump’s Indictments MUST Be Politically Motivated,https://www.youtube.com/watch?v=c7XHuki01m0,trump_and_us_politics,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-28,LIVE & RAW: GB News Didn't Kill Itself,https://www.youtube.com/watch?v=AoL3fZNJk-Y,uk_politics,1,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2023-09-28,LIVE & RAW: GB News Didn't Kill Itself,https://www.youtube.com/watch?v=08ZMsyeGAKY,uk_politics,1,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2023-09-28,The Horrifying Case That Drove Me to Resign,https://www.youtube.com/watch?v=I6wMnilK0J0,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-09-29,"Laurence Fox: ""I'm Thinking Of Leaving The Country""",https://www.youtube.com/watch?v=VJiT7qGZDto,,0,0.0,0.0,1.0,1.0,Laurence Fox,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2023-09-30,Were GB News Right to Suspend Laurence Fox? LIVE & EXCLUSIVE Interview,https://www.youtube.com/watch?v=v0qG4CZnFEw,uk_politics,1,2.0,0.0,0.0,0.0,,,2.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,2.0,2.0,0.0,0.0,0.0,right-leaning,False,
2023-10-01,Why Britain Imports American Problems,https://www.youtube.com/watch?v=H_U0JJ_uZSo,woke_and_cancel_culture|uk_politics,2,0.5,0.5,0.0,0.0,,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2023-10-02,"Laurence Fox: ""I've Let Them Down""",https://www.youtube.com/watch?v=9y1l3EAqVa8,,0,0.0,0.0,1.0,1.0,Laurence Fox,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2023-10-02,The REAL Reason BBC Want GB News Taken off Air,https://www.youtube.com/watch?v=wtrpko7TJuA,uk_politics,1,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2023-10-03,Konstantin Kisin - How Terrible Ideas Take Over Society,https://www.youtube.com/watch?v=2D51JIm7D5w,woke_and_cancel_culture|trump_and_us_politics,2,1.5,1.5,0.0,0.0,,,1.5,right-leaning,tags,medium,right-leaning,right-leaning,right-leaning,1.5,0.0,1.5,0.0,0.0,right-leaning,False,
2023-10-03,The Dangers of Historical Amnesia,https://www.youtube.com/watch?v=tRvlyUSz7nE,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-10-04,Why Governments HAVE TO Intervene in Colleges,https://www.youtube.com/watch?v=FdzLBA30m_0,uk_politics,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-10-04,Critical Race Theory Made Me Miserable,https://www.youtube.com/watch?v=v8UEkkDDlvE,woke_and_cancel_culture|culture_war_general,2,3.0,1.0,0.0,0.0,,,3.0,right-leaning,lexicon|tags,high,right-leaning,right-leaning,right-leaning,3.0,2.0,1.0,0.0,0.0,right-leaning,False,
2023-10-05,Freedom Debate: Konstantin Kisin vs Ash Sarkar,https://www.youtube.com/watch?v=ic5V_Lpzwk8,,0,0.0,0.0,0.0,0.0,Freedom Debate,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-10-05,THIS Is Why They Lied About Our History...,https://www.youtube.com/watch?v=pbfskBJDIVI,uk_politics,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-10-06,Analyzing Media’s Distortion of a Universal Black Identity,https://www.youtube.com/watch?v=iwOII23WFOc,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-10-06,How to Fix a Failing Education System,https://www.youtube.com/watch?v=Hr3UoZPhMIE,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-10-08,The State of the World Economy with Liam Halligan,https://www.youtube.com/watch?v=ng1jb0FKmY0,uk_politics|russia_ukraine_geopolitics|economy_and_cost_of_living,3,1.0,0.0,1.0,0.0,Liam Halligan,,2.0,right-leaning,lexicon|guest,high,right-leaning,right-leaning,right-leaning,2.0,1.0,0.0,1.0,0.0,right-leaning,False,
2023-10-09,THIS Is Why Gen Z Seek Shelter Online,https://www.youtube.com/watch?v=K_Toqrcrgak,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-10-09,Israel/Palestine: An Honest Conversation,https://www.youtube.com/watch?v=OjOgKHw6HY4,israel_and_middle_east,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-10-10,Why We Must Reject a Reductive View of History,https://www.youtube.com/watch?v=SAIFPJw7obU,uk_politics,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-10-10,Former Detective EXPOSES Secret Police Failures,https://www.youtube.com/watch?v=zNeY-iWbamc,crime_and_policing,1,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2023-10-11,"Truss Advisor: ""We Squandered a Huge Opportunity""",https://www.youtube.com/watch?v=Bby5nYQq_uk,islam_and_extremism|uk_politics,2,0.0,0.0,0.0,0.0,Truss Advisor,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-10-11,Joe Rogan Reacts to Isla Bryson Case,https://www.youtube.com/watch?v=X8SbVkn4hvg,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-10-12,BLM Stands With Hamas???,https://www.youtube.com/watch?v=f8xgigrsGb0,israel_and_middle_east,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-10-12,Why AWFUL Leaders Rise To Power - Joe Rogan & TRIGGERnometry,https://www.youtube.com/watch?v=BKpTPGnzytY,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-10-13,Critical Race Theory Made Me Suicidal,https://www.youtube.com/watch?v=V9AbyLrVtO8,woke_and_cancel_culture,1,2.0,0.0,0.0,0.0,,,2.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,2.0,2.0,0.0,0.0,0.0,right-leaning,False,
2023-10-13,What Just Stop Oil Gets COMPLETELY Wrong,https://www.youtube.com/watch?v=C2_XpkH-Fls,climate_and_environment|crime_and_policing,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-10-14,Why SO Many Colleges Support Palestine,https://www.youtube.com/watch?v=FA2toY2l-qE,israel_and_middle_east,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-10-15,The Truth About Race Relations in the UK,https://www.youtube.com/watch?v=WZPsput0enM,immigration_and_borders|islam_and_extremism|crime_and_policing,3,2.0,1.0,0.0,0.0,,,2.0,right-leaning,lexicon|tags,high,right-leaning,right-leaning,right-leaning,2.0,1.0,1.0,0.0,0.0,right-leaning,False,
2023-10-16,Has the Military Gone Woke? Joe Rogan & TRIGGERnometry,https://www.youtube.com/watch?v=qWA9YWWfkIc,woke_and_cancel_culture,1,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2023-10-17,THIS Is the Problem With the Trans Movement,https://www.youtube.com/watch?v=RgQKZQxgVnc,trans_and_gender|culture_war_general,2,2.0,2.0,0.0,0.0,,,2.0,right-leaning,tags,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,2.0,0.0,0.0,right-leaning,False,
2023-10-17,NBA Star REVEALS What It Takes to Be the Best,https://www.youtube.com/watch?v=1sMdF-OiwxE,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-10-18,Israel Gave Up Land But Peace Never Came - Bari Weiss,https://www.youtube.com/watch?v=V57DNSF7y7Y,woke_and_cancel_culture|immigration_and_borders|islam_and_extremism|israel_and_middle_east|trump_and_us_politics|uk_politics,6,1.0,1.0,0.0,0.0,Bari Weiss,,1.0,right-leaning,tags,medium,right-leaning,right-leaning,right-leaning,1.0,0.0,1.0,0.0,0.0,right-leaning,False,
2023-10-19,How Quickly Will AI Take Over? - Eric Weinstein,https://www.youtube.com/watch?v=ec-uNe_6vPA,,0,0.0,0.0,1.0,1.0,Eric Weinstein,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2023-10-20,Sam Harris Vs Eric Weinstein: Israel-Palestine,https://www.youtube.com/watch?v=Xkg3C8JDi_0,woke_and_cancel_culture|immigration_and_borders|islam_and_extremism|israel_and_middle_east|trump_and_us_politics|uk_politics,6,2.0,1.0,1.0,1.0,Sam Harris Vs Eric Weinstein,,3.0,right-leaning,lexicon|tags|guest,high,right-leaning,right-leaning,right-leaning,4.0,1.0,1.0,1.0,1.0,right-leaning,False,
2023-10-22,The West’s Struggle With Reality,https://www.youtube.com/watch?v=w8TppXqq634,free_speech_and_censorship|culture_war_general,2,2.0,0.0,0.0,0.0,Reality,,2.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,2.0,2.0,0.0,0.0,0.0,right-leaning,False,
2023-10-23,What Hamas REALLY Want - Sam Harris,https://www.youtube.com/watch?v=wJ12NS137wE,woke_and_cancel_culture|immigration_and_borders|islam_and_extremism|israel_and_middle_east|trump_and_us_politics|uk_politics,6,1.0,1.0,0.5,0.0,Sam Harris,heterodox,1.5,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,1.5,0.0,1.0,0.5,0.0,right-leaning,False,
2023-10-25,Aella - Why I Became An Escort,https://www.youtube.com/watch?v=shB6ovnjYEs,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-10-26,Konstantin Kisin - The West's War On Masculinity,https://www.youtube.com/watch?v=N-oSsDjwfKI,culture_war_general,1,0.0,0.0,0.0,0.0,The West's War On Masculinity,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-10-27,Is Gaza REALLY Occupied? - Eric Weinstein,https://www.youtube.com/watch?v=kvMlls13Y8U,woke_and_cancel_culture|immigration_and_borders|islam_and_extremism|israel_and_middle_east|trump_and_us_politics|uk_politics,6,1.0,1.0,1.0,1.0,Eric Weinstein,,2.0,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,3.0,0.0,1.0,1.0,1.0,right-leaning,False,
2023-10-28,VIRAL SPEECH: The Day the Delusions Died by Konstantin Kisin,https://www.youtube.com/watch?v=uyW4SMK0Fpc,woke_and_cancel_culture|immigration_and_borders|israel_and_middle_east|trump_and_us_politics|crime_and_policing,5,1.5,0.5,0.0,0.0,,,1.5,right-leaning,lexicon|tags,high,right-leaning,right-leaning,right-leaning,1.5,1.0,0.5,0.0,0.0,right-leaning,False,
2023-10-29,Tony Hinchcliffe: Cancelled for a Joke,https://www.youtube.com/watch?v=l5DtpgTOfA4,woke_and_cancel_culture|free_speech_and_censorship|russia_ukraine_geopolitics,3,0.0,0.0,1.0,0.0,Tony Hinchcliffe,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,1.0,0.0,0.0,1.0,0.0,right-leaning,False,
2023-10-31,Konstantin Kisin - The Speech The World NEEDS To Hear,https://www.youtube.com/watch?v=gR7nVYz9rJo,woke_and_cancel_culture|free_speech_and_censorship|trump_and_us_politics,3,0.5,0.5,0.0,0.0,,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2023-11-01,‘Stop Making Us Pretend’ - Bill Maher,https://www.youtube.com/watch?v=r6PSwgX1HL0,free_speech_and_censorship|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics,4,0.0,0.0,0.0,0.0,Bill Maher,heterodox,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-11-03,Conflict & Division - Sam Harris X Eric Weinstein PART 2,https://www.youtube.com/watch?v=bMatbglAeaE,woke_and_cancel_culture|israel_and_middle_east|trump_and_us_politics|culture_war_general,4,1.0,1.0,0.0,0.0,,,1.0,right-leaning,tags,medium,right-leaning,right-leaning,right-leaning,1.0,0.0,1.0,0.0,0.0,right-leaning,False,
2023-11-05,Douglas Murray: This is About Survival,https://www.youtube.com/watch?v=DqzdnPjPhW0,israel_and_middle_east|uk_politics,2,0.0,0.0,1.0,1.0,Douglas Murray,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2023-11-07,What A State Of Palestine ACTUALLY Means For Jews... #shorts #politics #podcast #subtitles,https://www.youtube.com/watch?v=VzE0HIFKq8c,israel_and_middle_east,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-11-08,Sydney Watson - The Men vs. Women Problem,https://www.youtube.com/watch?v=BulIbBQVYrI,culture_war_general,1,0.5,0.5,0.0,0.0,,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2023-11-10,DEBATE: Liberalism Vs Conservatism,https://www.youtube.com/watch?v=f_y-84evkJ8,trump_and_us_politics|uk_politics|culture_war_general,3,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-11-11,Douglas Murray SLAMS Policing of Protests,https://www.youtube.com/watch?v=jGfPSPPTEEE,israel_and_middle_east|crime_and_policing,2,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2023-11-12,Chris Williamson: Positive Masculinity,https://www.youtube.com/watch?v=5U4j7vq2B7g,uk_politics|culture_war_general,2,0.0,0.0,0.0,0.0,Chris Williamson,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-11-14,The State of Britain with Matt Goodwin,https://www.youtube.com/watch?v=oD_Xp56Jmvs,uk_politics,1,0.0,0.0,1.0,1.0,Matt Goodwin,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2023-11-14,Suella Sacked for Being Right - Konstantin Kisin,https://www.youtube.com/watch?v=mGIX6BN7rbs,free_speech_and_censorship|uk_politics,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-11-15,"Jay Leno - Comedy, Cars & Stories From My Life",https://www.youtube.com/watch?v=_tJfH0UlvDI,free_speech_and_censorship|uk_politics,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-11-16,Pornstars For Palestine - Comedian Reacts,https://www.youtube.com/watch?v=WU2rsyxwxJE,free_speech_and_censorship|israel_and_middle_east,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-11-17,Legacy Media Comes for TRIGGERnometry...,https://www.youtube.com/watch?v=rvJG-2dNEqY,woke_and_cancel_culture|free_speech_and_censorship,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-11-19,Niall Ferguson: How Civilizations Collapse,https://www.youtube.com/watch?v=dtN7Z20ga6Y,woke_and_cancel_culture|free_speech_and_censorship|israel_and_middle_east|uk_politics|russia_ukraine_geopolitics|economy_and_cost_of_living,6,0.5,0.5,1.0,1.0,Niall Ferguson,,1.5,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,2.5,0.0,0.5,1.0,1.0,right-leaning,False,
2023-11-21,Konstantin Kisin: Diversity is NOT Our Strength,https://www.youtube.com/watch?v=_oP9Ug-cCsA,woke_and_cancel_culture|israel_and_middle_east,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-11-22,Bridget Phetasy: I Regret Being a Sl*t,https://www.youtube.com/watch?v=inxRYxj3FrQ,free_speech_and_censorship|trump_and_us_politics|culture_war_general,3,0.0,0.0,0.0,0.0,Bridget Phetasy,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-11-24,LIVE & RAW: RAW & INTOXICATED,https://www.youtube.com/watch?v=qI4Dbr5fH7A,,0,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2023-11-24,Is This Toxic Masculinity? - Konstantin Kisin & Chris Williamson,https://www.youtube.com/watch?v=nzehL-D6uXk,free_speech_and_censorship|culture_war_general,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2023-11-25,LIVE & RAW: Saturday Night's Alright For Rioting,https://www.youtube.com/watch?v=6JA7R5AbvUU,crime_and_policing,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
